Object Type	PID	Title	Path	Label	Depth	Deleted	Date Added	Date Updated	MIME Type	Checksum	File Size (bytes)	Number of Children
Folder	uuid:1e58f798-d494-4593-bf7e-d124a68c6540	Art MFA Theses	/Collections/Master's Papers/Art MFA Theses	Studio Art MFA Projects	2	FALSE	3/27/13 13:39	5/3/15 18:42				7530
File	uuid:1359f18d-2cae-434c-a68c-6e4f0c82fa4f	2014_williams.pdf	/Collections/Master's Papers/Art MFA Theses/Something in the Way of Things/2014_williams.pdf	2014_williams.pdf	4	FALSE	5/1/14 3:46	5/7/14 18:46	application/pdf	19fc33022fa9cfe01e3abeb78a08b7cd	2891212	
File	uuid:64a20091-20b2-4ecb-805b-13c725be6fba	The Ain't Gots	/Collections/Master's Papers/Art MFA Theses/Something in the Way of Things/The Ain't Gots	2014_williams_01.tif	4	FALSE	5/1/14 3:46	5/1/14 3:47	image/tiff	275584817ad6250dacaef908bf1fa9e3	7406184	
File	uuid:e49f61d1-dbaa-4b1f-9285-49ea3a56f82e	The Ain't Gots (detail)	/Collections/Master's Papers/Art MFA Theses/Something in the Way of Things/The Ain't Gots (detail)	2014_williams_02.tif	4	FALSE	5/1/14 3:46	5/1/14 3:47	image/tiff	8a2c3dad501c87b70a61dec5345b801a	6692312	
File	uuid:0a7973c5-f863-4cbf-ad1e-bf6f16d01c40	The Ain't Gots (detail)	/Collections/Master's Papers/Art MFA Theses/Something in the Way of Things/The Ain't Gots (detail)	2014_williams_03.tif	4	FALSE	5/1/14 3:46	5/1/14 3:48	image/tiff	367c7a7c8c93efc3b6499db22a2936e5	16620984	
File	uuid:fda6773f-2082-4688-9f6b-6351ac13c0e4	Strange Froot No. 1	/Collections/Master's Papers/Art MFA Theses/Something in the Way of Things/Strange Froot No. 1	2014_williams_04.tif	4	FALSE	5/1/14 3:46	5/1/14 3:48	image/tiff	71c40f31921bebd6a1c26eb822cb92e7	14735196	
File	uuid:639913b6-9f07-4c9f-ab4a-41da7f502ba6	Strange Froot No.2	/Collections/Master's Papers/Art MFA Theses/Something in the Way of Things/Strange Froot No.2	2014_williams_05.tif	4	FALSE	5/1/14 3:46	5/1/14 3:48	image/tiff	e0ce77891bc3907632d9d41469fbd92c	14985368	
File	uuid:da4b8ec5-aa5d-414e-b4f2-32e7fe35a14c	"Cause You are the Son of Slaves, Your Daddy was a Bastard"	"/Collections/Master's Papers/Art MFA Theses/Something in the Way of Things/Cause You are the Son of Slaves, Your Daddy was a Bastard"	2014_williams_06.tif	4	FALSE	5/1/14 3:46	5/1/14 3:48	image/tiff	cc4be274dceaa49f5be2d51b82154deb	7995160	
File	uuid:033cf8b3-797d-4e34-a1d9-f9f5a25f460c	Gods of Dysfunction (installation shot)	/Collections/Master's Papers/Art MFA Theses/Something in the Way of Things/Gods of Dysfunction (installation shot)	2014_williams_07.tif	4	FALSE	5/1/14 3:46	5/1/14 3:49	image/tiff	bad4209129cb5d5828d1f652eeb10422	7196276	
File	uuid:52064864-56fc-4539-942b-99253ba30eec	Gods of Dysfunction (installation shot)	/Collections/Master's Papers/Art MFA Theses/Something in the Way of Things/Gods of Dysfunction (installation shot)	2014_williams_08.tif	4	FALSE	5/1/14 3:46	5/1/14 3:48	image/tiff	d51bbf5b2070ec8dac5271687f3a23db	7403456	
File	uuid:88f1b1a0-702c-41ca-aefe-33f462b7a964	Installation shot	/Collections/Master's Papers/Art MFA Theses/Something in the Way of Things/Installation shot	2014_williams_09.tif	4	FALSE	5/1/14 3:47	5/1/14 3:49	image/tiff	3b4d8569bcfd209288a6636bba10a28f	7790128	
File	uuid:fe146bbe-b747-4eeb-8f83-1b13556dc1a2	Gods of Dysfunction (series)	/Collections/Master's Papers/Art MFA Theses/Something in the Way of Things/Gods of Dysfunction (series)	2014_williams_10.tif	4	FALSE	5/1/14 3:47	5/1/14 3:49	image/tiff	33408d1a400bae44cdb436c0fe29850c	7630672	
File	uuid:99efbf00-90e6-41cb-8240-1fd2125eed5d	Gods of Dysfunction (series)	/Collections/Master's Papers/Art MFA Theses/Something in the Way of Things/Gods of Dysfunction (series)	2014_williams_11.tif	4	FALSE	5/1/14 3:47	5/1/14 3:49	image/tiff	7356c994cdb853c8f01a8772156997d5	13208768	
File	uuid:0e00fba2-84a6-433e-9af4-10839019e7de	Untitled	/Collections/Master's Papers/Art MFA Theses/Something in the Way of Things/Untitled	2014_williams_12.tif	4	FALSE	5/1/14 3:47	5/1/14 3:49	image/tiff	4860be480c59b6b28b3a75f283eeb78d	12877564	
File	uuid:506d5880-9803-4ee2-b8d8-b2f0b934451f	Untitled	/Collections/Master's Papers/Art MFA Theses/Something in the Way of Things/Untitled	2014_williams_13.tif	4	FALSE	5/1/14 3:47	5/1/14 3:50	image/tiff	042e292a5a2f0be98aeb75f870d955a3	13232696	
File	uuid:9b8ec5bf-399c-4adc-b69e-d0829d83a8ad	Untitled	/Collections/Master's Papers/Art MFA Theses/Something in the Way of Things/Untitled	2014_williams_14.tif	4	FALSE	5/1/14 3:47	5/1/14 3:50	image/tiff	b4672de3e33b86cf4c5872b70b7ddb92	13577596	
File	uuid:e8116afa-e26a-4d47-b82b-5b95319eed93	Untitled	/Collections/Master's Papers/Art MFA Theses/Something in the Way of Things/Untitled	2014_williams_15.tif	4	FALSE	5/1/14 3:47	5/1/14 3:50	image/tiff	b948aec6626d20bb43874aef727657e4	13303940	
File	uuid:70fe248b-307f-4191-ae61-1539e2fc4926	Antoine Williams MFA Thesis Defense	/Collections/Master's Papers/Art MFA Theses/Something in the Way of Things/Antoine Williams MFA Thesis Defense	Antoine Williams MFA Thesis Defense	4	FALSE	5/19/14 13:47	5/19/14 13:47	video/mp4	2da65e42211262cf360e3f2e181a1f43	50457252	
Aggregate	uuid:01c62979-5be5-49da-bc30-2b869e8bf2be	Something in the Way of Things	/Collections/Master's Papers/Art MFA Theses/Something in the Way of Things	Something in the Way of Things	3	FALSE	5/1/14 3:45	5/19/14 13:47				17
Aggregate	uuid:032919fb-324a-4005-acac-78f404e92ca2	Minerality and Desire: Notes from an ongoing inquiry	/Collections/Master's Papers/Art MFA Theses/Minerality and Desire: Notes from an ongoing inquiry		3	TRUE	5/1/15 13:31	5/4/15 9:12				2
File	uuid:2d30866f-d9ef-4ecf-9e9a-b9ba5eb99f8e	2015_White.pdf	/Collections/Master's Papers/Art MFA Theses/Minerality and Desire: Notes from an ongoing inquiry/2015_White.pdf	2015_White.pdf	4	TRUE	5/1/15 13:31	5/3/15 18:10	application/pdf	d446295b70cb0900e609a5a123a33aeb	2498049	
File	uuid:4b627b99-13bd-4cb7-931e-89943f96e152	Minerality and Desire [Installation view]	/Collections/Master's Papers/Art MFA Theses/Minerality and Desire: Notes from an ongoing inquiry/Minerality and Desire [Installation view]	2015_White_1.tif	4	TRUE	5/1/15 13:32	5/3/15 18:12	image/tiff	2e814c744b2ff4cacab64b59db0143ce	6229666	
Aggregate	uuid:0727e19f-5e65-4207-afc9-91895e3f93a3	Glossolalia: The Map Is Not The Territory	/Collections/Master's Papers/Art MFA Theses/Glossolalia: The Map Is Not The Territory		3	FALSE	5/1/15 12:58	5/5/15 8:08				16
File	uuid:65efa38a-13cc-48b4-9e7b-11720bc36794	Strain 3.15.3	/Collections/Master's Papers/Art MFA Theses/Glossolalia: The Map Is Not The Territory/Strain 3.15.3	2015_Mixon_4.tif	4	FALSE	5/1/15 13:06	5/3/15 17:04	image/tiff	53531c03ba32199c03f6a2cd73243652	11077652	
File	uuid:b6ef7877-8819-4ff8-8f2b-68df280282cb	In my hand it is unnaturally light I	/Collections/Master's Papers/Art MFA Theses/Glossolalia: The Map Is Not The Territory/In my hand it is unnaturally light I	2015_Mixon_14.tif	4	FALSE	5/1/15 13:03	5/3/15 16:56	image/tiff	3e1688327b7ff0fae6a39735bcb6b806	11092932	
File	uuid:17c3b104-d55e-4cbc-a62e-9ea32f72b5c7	Hypotheticals	/Collections/Master's Papers/Art MFA Theses/Glossolalia: The Map Is Not The Territory/Hypotheticals	2015_Mixon_3.tif	4	FALSE	5/1/15 13:05	5/3/15 17:01	image/tiff	6caa7ba064d43827ca6a00b4f7f382bb	11086772	
File	uuid:12dbe602-b840-44e6-a524-5fe28194a0e9	Lament	/Collections/Master's Papers/Art MFA Theses/Glossolalia: The Map Is Not The Territory/Lament	2015_Mixon_9.tif	4	FALSE	5/1/15 13:11	5/3/15 17:17	image/tiff	0f9499a8bda44f52005b22a778da6669	11068052	
File	uuid:4b7717a8-282c-4cca-9b13-a38858d3ab11	Grit	/Collections/Master's Papers/Art MFA Theses/Glossolalia: The Map Is Not The Territory/Grit	2015_Mixon_10.tif	4	FALSE	5/1/15 13:00	5/3/15 16:45	image/tiff	0de09c9df25eae3bbac3e535fe56e1d4	8851980	
File	uuid:2c924dad-5546-4ce8-a843-b36520f03f37	251K Female Acres Rerouted	/Collections/Master's Papers/Art MFA Theses/Glossolalia: The Map Is Not The Territory/251K Female Acres Rerouted	2015_Mixon_1.tif	4	FALSE	5/1/15 12:59	5/3/15 16:42	image/tiff	f6872b24088da764a9cf9c98acee0a00	11077756	
File	uuid:4d66e72b-43d3-486b-8a5a-ef6f0fb670f2	Wax	/Collections/Master's Papers/Art MFA Theses/Glossolalia: The Map Is Not The Territory/Wax	2015_Mixon_11.tif	4	FALSE	5/1/15 13:01	5/3/15 16:46	image/tiff	e1dc58d7f11aba363d5819db97775f1e	8851508	
File	uuid:a9505049-605d-4c2e-817c-fd8460c32462	Seed 1.15.1	/Collections/Master's Papers/Art MFA Theses/Glossolalia: The Map Is Not The Territory/Seed 1.15.1	2015_Mixon_5.tif	4	FALSE	5/1/15 13:07	5/3/15 17:06	image/tiff	71639371c243bdd353c0c399aa7036c5	11083264	
File	uuid:8d2ba3df-ffee-4978-901e-449dcf4e8b2b	Fused and Incompetent	/Collections/Master's Papers/Art MFA Theses/Glossolalia: The Map Is Not The Territory/Fused and Incompetent	2015_Mixon_12.tif	4	FALSE	5/1/15 13:02	5/3/15 16:48	image/tiff	ec1a6a122aa37b42d5793847041317d9	7017992	
File	uuid:08cca7ea-d16d-4a27-8e82-f9e6e4017bcb	Spray	/Collections/Master's Papers/Art MFA Theses/Glossolalia: The Map Is Not The Territory/Spray	2015_Mixon_8.tif	4	FALSE	5/1/15 13:10	5/3/15 17:14	image/tiff	5a71bac90e574ab2632273ab1c8b48bd	11021460	
File	uuid:ccddbb20-9c0f-47c9-938d-697a9a1236e6	Thesis.pdf	/Collections/Master's Papers/Art MFA Theses/Glossolalia: The Map Is Not The Territory/Thesis.pdf	Thesis.pdf	4	FALSE	5/1/15 12:58	5/3/15 16:37	application/pdf	94f41c1e254e09115f8fe9241ee00a12	19098047	
File	uuid:0636c5c1-b196-4d10-94ec-1cc5dfcb8378	Prop	/Collections/Master's Papers/Art MFA Theses/Glossolalia: The Map Is Not The Territory/Prop	2015_Mixon_7.tif	4	FALSE	5/1/15 13:09	5/3/15 17:10	image/tiff	624cfd9577665330d74b1be5b99c8f9c	11044168	
File	uuid:033fb7ba-99fe-4fb4-8906-df7b65b8ef19	Untitled	/Collections/Master's Papers/Art MFA Theses/Glossolalia: The Map Is Not The Territory/Untitled	2015_Mixon_13.tif	4	FALSE	5/1/15 13:02	5/3/15 16:52	image/tiff	25b440126361d9e943725f406ca15a71	8895040	
File	uuid:7dcc6892-bcf8-4baa-b61f-52b46fc12a00	Seed 1.15.4	/Collections/Master's Papers/Art MFA Theses/Glossolalia: The Map Is Not The Territory/Seed 1.15.4	2015_Mixon_6.tif	4	FALSE	5/1/15 13:08	5/3/15 17:08	image/tiff	6121eac9fc8186ffd7f08142de2204c7	11096952	
File	uuid:b61c92cc-d6b9-426f-8ae5-baa164ca48c3	When the Watermelon Queen was King	/Collections/Master's Papers/Art MFA Theses/Glossolalia: The Map Is Not The Territory/When the Watermelon Queen was King	2015_Mixon_2.tif	4	FALSE	5/1/15 13:04	5/3/15 16:59	image/tiff	ad8d750673d0ae61b2785a1d5f7ccbb2	11085500	
File	uuid:16d9f715-00c5-4889-b04a-593e6461388e	In my hand it is unnaturally light II	/Collections/Master's Papers/Art MFA Theses/Glossolalia: The Map Is Not The Territory/In my hand it is unnaturally light II	2015_Mixon_15.tif	4	FALSE	5/1/15 13:04	5/3/15 16:55	image/tiff	56f238fa2dfba0bafe616707bc967b6f	11139352	
Aggregate	uuid:0b012d1f-f27e-4938-a23d-ace83c3207f6	Art MFA Thesis	/Collections/Master's Papers/Art MFA Theses/Art MFA Thesis	Art MFA Thesis	3	FALSE	4/17/13 10:52	4/17/13 10:52				20
File	uuid:72d60528-be4a-42e1-8a9d-2bb821e653f5	1973_Gaston.pdf	/Collections/Master's Papers/Art MFA Theses/Art MFA Thesis/1973_Gaston.pdf	1973_Gaston.pdf	4	FALSE	4/17/13 10:52	5/7/14 17:23	application/pdf	784a69e9413332d1e54880b3a646cd7c	10435430	
File	uuid:57b639dd-bba9-4f78-ad8b-9cdb2555161c	Gaston 1	/Collections/Master's Papers/Art MFA Theses/Art MFA Thesis/Gaston 1	1973_Gaston_s0001.tif	4	FALSE	4/17/13 10:52	4/17/13 10:52	image/tiff	51014c33fee559c653a647cf9419af30	29548616	
File	uuid:75624df3-1c29-42c8-b86f-7baf3038ded2	Gaston 2	/Collections/Master's Papers/Art MFA Theses/Art MFA Thesis/Gaston 2	1973_Gaston_s0002.tif	4	FALSE	4/17/13 10:52	11/23/13 1:07	image/tiff	f5797463a657d25bcbfa5dec0c314d21	30433828	
File	uuid:cb7d1827-aaf9-4597-896a-28623ad06884	Gaston 3	/Collections/Master's Papers/Art MFA Theses/Art MFA Thesis/Gaston 3	1973_Gaston_s0003.tif	4	FALSE	4/17/13 10:53	4/17/13 10:53	image/tiff	f86c86dd2807f91ad344b167b51a461f	29354564	
File	uuid:8d00877e-2aae-4822-8d19-090ab9e18f68	Gaston 4	/Collections/Master's Papers/Art MFA Theses/Art MFA Thesis/Gaston 4	1973_Gaston_s0004.tif	4	FALSE	4/17/13 10:53	4/17/13 10:53	image/tiff	5aba511094c7c0fb8c2bf6ab12c30d9e	30435152	
File	uuid:d5d2c0d2-d7a6-4552-8ef9-9fdb3aca3ca0	Gaston 5	/Collections/Master's Papers/Art MFA Theses/Art MFA Thesis/Gaston 5	1973_Gaston_s0005.tif	4	FALSE	4/17/13 10:53	4/17/13 10:53	image/tiff	d5510087eb3b60880b9357b5ae6a694d	29308364	
File	uuid:d2acf1f3-a297-44ad-ac4e-fd7a8c18217d	Gaston 6	/Collections/Master's Papers/Art MFA Theses/Art MFA Thesis/Gaston 6	1973_Gaston_s0006.tif	4	FALSE	4/17/13 10:53	4/17/13 10:53	image/tiff	7b3ce883134b03e82e803ebf2d7d1855	30435576	
File	uuid:8cfce10f-4101-44ff-8af1-9e0194a3d0ae	Gaston 7	/Collections/Master's Papers/Art MFA Theses/Art MFA Thesis/Gaston 7	1973_Gaston_s0007.tif	4	FALSE	4/17/13 10:53	4/17/13 10:53	image/tiff	15cdc8abd2e6cd6c2b43d87ca89a81da	30182936	
File	uuid:d974f86f-e9d6-427c-9adc-befb4a68a0d8	Gaston 8	/Collections/Master's Papers/Art MFA Theses/Art MFA Thesis/Gaston 8	1973_Gaston_s0008.tif	4	FALSE	4/17/13 10:54	4/17/13 10:54	image/tiff	7c95bf51467c5d17ab8aa5cf2f4e88e3	30295680	
File	uuid:780d368b-812a-4165-9b57-6968a2ac99da	Gaston 9	/Collections/Master's Papers/Art MFA Theses/Art MFA Thesis/Gaston 9	1973_Gaston_s0009.tif	4	FALSE	4/17/13 10:54	11/23/13 1:06	image/tiff	7dd38c0683acfe291d3419b707a4a8a1	30432480	
File	uuid:085fe90f-ac48-4e62-8f03-b7c0d5ebdd72	Gaston 10	/Collections/Master's Papers/Art MFA Theses/Art MFA Thesis/Gaston 10	1973_Gaston_s0010.tif	4	FALSE	4/17/13 10:54	4/17/13 10:54	image/tiff	6483920d545e9f76b7a8072ad407d812	29568028	
File	uuid:75e69edd-c4ae-4a8a-9607-55e74a3a36fb	Gaston 11	/Collections/Master's Papers/Art MFA Theses/Art MFA Thesis/Gaston 11	1973_Gaston_s0011.tif	4	FALSE	4/17/13 10:54	11/23/13 1:07	image/tiff	be43482416a081a9dac51052de2bc1f8	30435464	
File	uuid:e4d6aea5-6848-497a-a9c4-1c07f78ed303	Gaston 12	/Collections/Master's Papers/Art MFA Theses/Art MFA Thesis/Gaston 12	1973_Gaston_s0012.tif	4	FALSE	4/17/13 10:54	4/17/13 10:54	image/tiff	2dd9bafbd40aba521f91be2ced5b8c25	29877796	
File	uuid:f6b9754c-713f-4cbb-b241-75ed00d8bc17	Gaston 13	/Collections/Master's Papers/Art MFA Theses/Art MFA Thesis/Gaston 13	1973_Gaston_s0013.tif	4	FALSE	4/17/13 10:55	4/17/13 10:55	image/tiff	ba0c85ae20ac342bf6000254d5b73c48	29599420	
File	uuid:71e4ce99-4bec-45af-a429-49f3f23db831	Gaston 14	/Collections/Master's Papers/Art MFA Theses/Art MFA Thesis/Gaston 14	1973_Gaston_s0014.tif	4	FALSE	4/17/13 10:55	11/23/13 1:06	image/tiff	b738079b041a5057227b0525bbe39e17	30436024	
File	uuid:5d090e65-730f-43a7-b6cd-396414fc25c1	Gaston 15	/Collections/Master's Papers/Art MFA Theses/Art MFA Thesis/Gaston 15	1973_Gaston_s0015.tif	4	FALSE	4/17/13 10:55	4/17/13 10:55	image/tiff	f917b0ac232a51b5842472dc2a07b271	30433008	
File	uuid:f0152ee8-0a82-4e2f-8e06-be9b0b8d27c6	Gaston 16	/Collections/Master's Papers/Art MFA Theses/Art MFA Thesis/Gaston 16	1973_Gaston_s0016.tif	4	FALSE	4/17/13 10:55	4/17/13 10:55	image/tiff	8ddb49c1d1aedcdfd485db80a502ef7f	29971056	
File	uuid:d6dc4684-1ea2-4d09-9e61-257e66256ef7	Gaston 17	/Collections/Master's Papers/Art MFA Theses/Art MFA Thesis/Gaston 17	1973_Gaston_s0017.tif	4	FALSE	4/17/13 10:55	4/17/13 10:55	image/tiff	6ec78cf0ee30c4f27e90e7e4f7347e9b	9974844	
File	uuid:466a79d6-f62f-4c08-bdc6-1287a5b74dd5	Gaston 18	/Collections/Master's Papers/Art MFA Theses/Art MFA Thesis/Gaston 18	1973_Gaston_s0018.tif	4	FALSE	4/17/13 10:55	4/17/13 10:55	image/tiff	a6989ea772bf712219fd078abda3de75	29787448	
File	uuid:9062933f-ba59-41af-9eb0-f9b8f89fee83	Gaston 19	/Collections/Master's Papers/Art MFA Theses/Art MFA Thesis/Gaston 19	1973_Gaston_s0019.tif	4	FALSE	4/17/13 10:56	4/17/13 10:56	image/tiff	78dfa2462175468a1471faccef03a519	30434560	
File	uuid:29f357fc-167d-46ed-bf82-20b1398f05e3	(slide sheet)	/Collections/Master's Papers/Art MFA Theses/Sophia's Flowers/(slide sheet)	2005_Landwehr_0019.tif	4	FALSE	8/27/14 11:53	8/29/14 20:34	image/tiff	ee722d65d88efed94185291982744840	47806643	
File	uuid:6f13c216-5e13-4d3d-9eba-ed8393d5719a	now and then (Sophia's flowers)	/Collections/Master's Papers/Art MFA Theses/Sophia's Flowers/now and then (Sophia's flowers)	2005_Landwehr_s0001.tif	4	FALSE	8/27/14 11:53	8/29/14 20:34	image/tiff	a1d738d7d8a29b05ce78656a54f70add	29530154	
File	uuid:eb70e808-7a5d-4af7-acd1-0fc1a5c7df11	now and then (Sophia's flowers) (detail)	/Collections/Master's Papers/Art MFA Theses/Sophia's Flowers/now and then (Sophia's flowers) (detail)	2005_Landwehr_s0002.tif	4	FALSE	8/27/14 11:54	8/29/14 20:34	image/tiff	9e52ff9cd9932a60d23300076a0598de	30154674	
File	uuid:944fe069-f1a8-422b-956b-0da5f6ff8f3d	now and then (Sophia's flowers) (detail)	/Collections/Master's Papers/Art MFA Theses/Sophia's Flowers/now and then (Sophia's flowers) (detail)	2005_Landwehr_s0003.tif	4	FALSE	8/27/14 11:54	8/29/14 20:35	image/tiff	7fa6707932e9f4e9c442f8addc837bb7	30085608	
File	uuid:53da7cf2-d229-4a1c-b1f3-e9f1896b5bef	now and then (Sophia's flowers) (detail)	/Collections/Master's Papers/Art MFA Theses/Sophia's Flowers/now and then (Sophia's flowers) (detail)	2005_Landwehr_s0004.tif	4	FALSE	8/27/14 11:54	8/29/14 20:35	image/tiff	03c7639049726776260457bf9b27568e	30223740	
File	uuid:387c0e95-0d35-419a-9fa3-e30859cce4a0	undressed	/Collections/Master's Papers/Art MFA Theses/Sophia's Flowers/undressed	2005_Landwehr_s0005.tif	4	FALSE	8/27/14 11:54	8/29/14 20:35	image/tiff	d78298f4df8743157bc2d342b6f9b6ef	29833464	
File	uuid:692aa99f-2d55-45f2-a0e5-84b6a317c9d0	undressed (detail)	/Collections/Master's Papers/Art MFA Theses/Sophia's Flowers/undressed (detail)	2005_Landwehr_s0006.tif	4	FALSE	8/27/14 11:55	8/29/14 20:37	image/tiff	3e2cc7b81d39991935436a31b56ebf15	30584290	
File	uuid:27f062e0-5c0d-42e6-8d87-f9eb0c589725	undressed (detail)	/Collections/Master's Papers/Art MFA Theses/Sophia's Flowers/undressed (detail)	2005_Landwehr_s0007.tif	4	FALSE	8/27/14 11:55	8/29/14 20:36	image/tiff	611584a09c88de05d280446cfcd256ca	29918588	
File	uuid:d7ccdbba-8d33-4b09-aef3-e058c90b504a	Desire	/Collections/Master's Papers/Art MFA Theses/Sophia's Flowers/Desire	2005_Landwehr_s0008.tif	4	FALSE	8/27/14 11:55	8/29/14 20:37	image/tiff	4e16758e82e7056dd08095ef1285ffb8	29981020	
File	uuid:08dc5850-f091-4971-9cc6-1a413df30fac	Desire (detail)	/Collections/Master's Papers/Art MFA Theses/Sophia's Flowers/Desire (detail)	2005_Landwehr_s0009.tif	4	FALSE	8/27/14 11:55	8/29/14 20:38	image/tiff	d39f8ee6a8cd8402e84085bcefcf1a56	30934668	
File	uuid:f0a557a8-f38a-4426-91c5-2845aebacaa8	Desire (detail)	/Collections/Master's Papers/Art MFA Theses/Sophia's Flowers/Desire (detail)	2005_Landwehr_s0010.tif	4	FALSE	8/27/14 11:55	8/29/14 20:38	image/tiff	fed2b80c99eedb5f59f59c490553eaab	30026808	
File	uuid:1d25480e-bd30-420f-bee2-33696cb9c45d	Arrangement: m68 o/d	/Collections/Master's Papers/Art MFA Theses/Sophia's Flowers/Arrangement: m68 o\/d	2005_Landwehr_s0011.tif	4	FALSE	8/27/14 11:56	8/29/14 20:38	image/tiff	61bed5304bdb7a9e0e64735ee27dc39e	30017998	
File	uuid:b8ad636a-401a-418c-85f2-ee5831007beb	Arrangement: m68 o/d (detail)	/Collections/Master's Papers/Art MFA Theses/Sophia's Flowers/Arrangement: m68 o\/d (detail)	2005_Landwehr_s0012.tif	4	FALSE	8/27/14 11:56	8/29/14 20:39	image/tiff	8dd4ac708824af30832fbead93befc75	30164670	
File	uuid:2a114d76-2430-441f-b9e0-7cf7b64d716e	Arrangement: m68 o/d (detail)	/Collections/Master's Papers/Art MFA Theses/Sophia's Flowers/Arrangement: m68 o\/d (detail)	2005_Landwehr_s0013.tif	4	FALSE	8/27/14 11:56	8/29/14 20:39	image/tiff	0d0ff154c53e7c60c16c9f43e86c89ee	29918588	
File	uuid:10d3e6f4-3fea-449f-a541-62a37e9e8e34	Sophia's Flowers	/Collections/Master's Papers/Art MFA Theses/Sophia's Flowers/Sophia's Flowers	2005_Landwehr.pdf	4	FALSE	8/27/14 11:56	8/29/14 20:39	application/pdf	a58e25be2ab1b3d3d9f7ac96ec663c97	12672397	
Aggregate	uuid:0b06cda0-3298-417a-adcb-5c729695b66a	Sophia's Flowers	/Collections/Master's Papers/Art MFA Theses/Sophia's Flowers	2005_Landwehr	3	FALSE	8/27/14 11:53	8/27/14 11:53				15
Aggregate	uuid:0da4f589-e930-4651-9b37-4d78f4db6503	Re-Figure	/Collections/Master's Papers/Art MFA Theses/Re-Figure		3	FALSE	5/1/15 12:43	5/4/15 9:25				14
File	uuid:bf24d806-fca2-4227-9bdf-5602eb4bfe49	Re-Figure	/Collections/Master's Papers/Art MFA Theses/Re-Figure/Re-Figure	2015_Kim_09.jpg	4	FALSE	5/1/15 12:51	5/3/15 16:23	image/jpeg	0646b690bf4550cf4e4a0b92bd50332f	5493469	
File	uuid:af6a9e8c-eb9c-464a-88a9-f22232d13b7e	2015_Kim.pdf	/Collections/Master's Papers/Art MFA Theses/Re-Figure/2015_Kim.pdf	2015_Kim.pdf	4	FALSE	5/1/15 12:44	5/3/15 16:02	application/pdf	dd7c9125919a72cc64cd3d9849be2182	82106600	
File	uuid:67a05be4-4453-4ebd-bdda-5b3d0512f92c	Re-Figure	/Collections/Master's Papers/Art MFA Theses/Re-Figure/Re-Figure	2015_Kim_03.jpg	4	FALSE	5/1/15 12:47	5/3/15 16:09	image/jpeg	7c5b87f6bf578337bf1f9d782c01eb70	1440957	
File	uuid:0e9668f2-50a1-433a-b065-0faa09c9f7fa	Re-Figure	/Collections/Master's Papers/Art MFA Theses/Re-Figure/Re-Figure	2015_Kim_08.jpg	4	FALSE	5/1/15 12:51	5/3/15 16:21	image/jpeg	ca91a2abea1c42f4bd3cf8f372ad1d4c	3280632	
File	uuid:7361f4ea-73f3-42ef-a635-ef11631dfb19	Re-Figure	/Collections/Master's Papers/Art MFA Theses/Re-Figure/Re-Figure	2015_Kim_05.jpg	4	FALSE	5/1/15 12:48	5/3/15 16:14	image/jpeg	d754eb1d1993d9c024b8a2a441ed9b55	1870039	
File	uuid:1b6b4934-9f60-4ff0-a370-42ea461a2078	"Installation shot, Re-Figure, Allcott Gallery"	"/Collections/Master's Papers/Art MFA Theses/Re-Figure/Installation shot, Re-Figure, Allcott Gallery"	2015_Kim_13.jpg	4	FALSE	5/1/15 12:55	5/3/15 16:32	image/jpeg	a51e9c5c3e8e71955f3e0238ed3c423f	3804941	
File	uuid:d5e00b44-cd41-4f1d-81b5-7153097bb04d	"Installation shot, Re-Figure, Allcott Gallery"	"/Collections/Master's Papers/Art MFA Theses/Re-Figure/Installation shot, Re-Figure, Allcott Gallery"	2015_Kim_12.jpg	4	FALSE	5/1/15 12:54	5/3/15 16:31	image/jpeg	4480a39f63d7f76a9fbd885f2a017525	14417766	
File	uuid:e43bebf2-93fa-414e-be66-66e7e8d6d0c5	Re-Figure	/Collections/Master's Papers/Art MFA Theses/Re-Figure/Re-Figure	2015_Kim_06.jpg	4	FALSE	5/1/15 12:49	5/3/15 16:16	image/jpeg	9125e44ed635f5b0cac2e597cf8c9435	2038038	
File	uuid:35226c8e-73ef-4197-b330-13ca0617f28b	Re-Figure	/Collections/Master's Papers/Art MFA Theses/Re-Figure/Re-Figure	2015_Kim_10.jpg	4	FALSE	5/1/15 12:52	5/3/15 16:25	image/jpeg	70c72ea80a57a8309679581164bdd77b	2988892	
File	uuid:2eac4e31-04c4-4b10-a650-3dc440f4666c	Re-Figure	/Collections/Master's Papers/Art MFA Theses/Re-Figure/Re-Figure	2015_Kim_02.jpg	4	FALSE	5/1/15 12:46	5/3/15 16:07	image/jpeg	61bd6ea8fbf010756ddb9b6f8c52af54	2292342	
File	uuid:ab0510ef-2f43-4193-abe1-c529d94cc959	"Installation shot, Re-Figure, Allcott Gallery"	"/Collections/Master's Papers/Art MFA Theses/Re-Figure/Installation shot, Re-Figure, Allcott Gallery"	2015_Kim_11.jpg	4	FALSE	5/1/15 12:53	5/3/15 16:27	image/jpeg	eb616f829fe1c5014c449dd60ec4a667	603308	
File	uuid:68a825b8-252f-4b0b-97a5-0d43bf4c42e6	Re-Figure	/Collections/Master's Papers/Art MFA Theses/Re-Figure/Re-Figure	2015_Kim_01.jpg	4	FALSE	5/1/15 12:45	5/3/15 16:04	image/jpeg	1bd5a054cd71448751ab615923217b2d	1618068	
